timestamp,open,high,low,close,volume,rsi,stoch_osc,ema_20,ema_50,ema_dist,ema_cross,atr,bb_high,bb_low,bb_width,return_1h,return_4h,return_24h,vol_change,hour,day_of_week,target
2025-12-27 02:00:00,87411.4,87437.7,87338.2,87374.7,6.36556574,44.458178084836774,32.04670502751049,87626.20262193598,87721.98448270261,-0.0028701759794509908,-0.001091879775992909,373.8017065978086,89115.40596139195,86431.48403860806,0.030717380692395983,-0.0004199418665367295,-0.0011678482781590325,-0.01955244506999301,-0.25839602282366325,2,5,0.0008236978318544197
2025-12-27 03:00:00,87374.8,87446.7,87333.5,87446.7,8.67305426,45.82390905351485,35.07077155697412,87609.10713413256,87711.18901279272,-0.0018537699954402082,-0.0011638410083036354,355.1872989836792,89046.59799777616,86407.47200222385,0.030179823773250597,0.0008236978318544197,0.0016377657948071604,-0.014641839205623031,0.3624954346948588,3,5,-0.0005078667988301826
2025-12-27 04:00:00,87446.7,87446.7,87402.0,87402.3,4.53806862,45.0876380819855,71.990529958114,87589.41121659613,87699.07571817341,-0.00213623101237003,-0.0012504635958729478,333.00963477055905,88915.00610402078,86411.81389597923,0.028639889431302763,-0.0005078667988301826,0.000689006370236373,-0.016964672314440512,-0.47676233954519276,4,5,0.00043124576357388107
2025-12-27 05:00:00,87402.3,87440.0,87390.8,87440.0,5.5156485,45.882742897659064,71.7174892591431,87575.18157692031,87688.91588608817,-0.0015436060135550482,-0.0012970203590566573,312.7375180012332,88748.23005645194,86447.59994354808,0.02631095737538726,0.00043124576357388107,0.00032713493006139045,-0.01694055329886879,0.2154176064442146,5,5,-0.0006394999534397306
2025-12-27 06:00:00,87440.0,87485.0,87362.8,87384.1,7.91733543,44.84585522504602,65.85979251807689,87556.98333149933,87676.96232192786,-0.00197452361789089,-0.001368420931236135,299.1276952868592,88567.77937486704,86496.54062513297,0.02370269591074426,-0.0006394999534397306,0.00010757684315842992,-0.018919477118332126,0.4354314692098309,6,5,0.0009539518806195488
2025-12-27 07:00:00,87384.1,87647.9,87384.0,87467.5,14.54302697,46.77831252058591,63.071297989031635,87548.46110945177,87668.7481132248,-0.0009247576533704986,-0.001372062523553778,296.6114313377974,88416.53278719987,86544.68721280013,0.02140046959613282,0.0009539518806195488,0.0002378308919236397,-0.0103206968789081,0.8368587637318279,7,5,0.0007165808771539903
2025-12-27 08:00:00,87467.5,87609.9,87467.4,87530.2,8.03633047,48.24642154509734,66.85113447703377,87546.72195617064,87663.31485388266,-0.0001887215854743107,-0.0013300078591182345,285.60347195652616,88206.59102545792,86646.40897454208,0.017824500011605623,0.0007165808771539903,0.0014622785679078516,-0.012991868557403566,-0.4474100552396899,8,5,0.00033354351452870035
2025-12-27 09:00:00,87530.2,87606.9,87493.1,87559.4,35.08682124,48.952646233281655,71.73178061607783,87547.9293889163,87659.23976157354,0.00013102092949272904,-0.001269807643324311,273.331795388202,87704.19893910478,87008.56106089523,0.00794475382665432,0.00033354351452870035,0.0013645763188625296,-0.013504881407181323,3.3660251866172946,9,5,-0.001300534453758486
2025-12-27 10:00:00,87559.4,87559.4,87323.7,87445.6,4.18842933,46.30087645023184,56.99404761904956,87538.18373282903,87650.86173170792,-0.0010576382657377494,-0.0012855321288658783,270.64381000333026,87710.2788222164,87010.32117778361,0.00800449244367679,-0.001300534453758486,0.0007035418185437568,-0.014233984375746495,-0.8806267087761981,10,5,-0.00033168975645819944
2025-12-27 11:00:00,87445.7,87484.5,87403.7,87416.6,6.58295894,45.62264100079257,50.829081632654926,87526.60432970244,87641.67499713115,-0.0012568102069636469,-0.0013129674602005651,257.0835378602354,87701.21313135298,87054.43686864701,0.007398780811721926,-0.00033168975645819944,-0.0005820998185339616,-0.01230040674077405,0.5717010892004235,11,5,-2.2879211491878476e-05
2025-12-27 12:00:00,87416.6,87455.2,87400.0,87414.6,24.09837852,45.573059902388465,50.40391156462771,87515.93725068316,87632.77009528287,-0.0011579291025916542,-0.0013332095342037643,242.6632851559327,87582.95943074343,87235.84056925656,0.00397094834829506,-2.2879211491878476e-05,-0.001321559907179986,-0.013609485906104526,2.660721377672758,12,5,-0.0001784758170006678
2025-12-27 13:00:00,87414.6,87416.1,87275.3,87399.0,19.60730542,45.16079479025028,47.08758503401419,87504.80036966573,87623.6026405659,-0.0012090807500705042,-0.0013558249982885471,235.38733621622345,87571.37578424788,87264.07421575213,0.0035160764825198226,-0.0001784758170006678,-0.0018335792387092686,-0.01772322316208471,-0.1863641197382936,13,5,0.0008589085984857305
2025-12-27 14:00:00,87399.1,87474.1,87208.4,87474.1,116.23131248,47.61750860125499,60.455062571106176,87501.87652493567,87617.73979191628,-0.0003174391914640171,-0.0013223722416918578,237.55252648649403,87550.04046304004,87312.74953695993,0.0027126992570384806,0.0008589085984857305,0.00032586381353500723,0.0012228233640518974,4.92795950235165,14,5,0.00019661030186999073
2025-12-27 15:00:00,87474.1,87515.1,87438.5,87491.3,14.79064506,48.18997553450688,64.36860068259584,87500.86923684654,87612.78136870387,-0.00010936162040444331,-0.0012773493788122879,226.05591745174488,87555.58440229096,87312.61559770905,0.0027770624574318327,0.00019661030186999073,0.0008541638718632442,0.004871759558470276,-0.8727481885525036,15,5,-0.0005453457392684046
2025-12-27 16:00:00,87491.3,87518.0,87400.3,87443.6,9.7099814,46.66681040089403,53.515358361777395,87495.41502381353,87606.1468052253,-0.0005922027319880158,-0.0012639727399261196,218.3162090623343,87548.75690608301,87313.61309391701,0.002689091164659312,-0.0005453457392684046,0.00033169734408672346,0.007582111860643946,-0.3435052115299696,16,5,0.000564776053874294
2025-12-27 17:00:00,87443.7,87493.0,87411.6,87493.0,5.83258872,48.482890603873344,64.75540386803318,87495.18502154558,87601.70967560864,-2.497304903166788e-05,-0.0012160111310330012,208.53647984359574,87555.44526825615,87316.21473174385,0.0027342820169876784,0.000564776053874294,0.0010749492149615908,0.002981822264231648,-0.3993202994189051,17,5,-0.0007477678792251383
2025-12-27 18:00:00,87493.0,87493.0,87402.6,87427.6,9.27924373,46.238114327320154,49.87485779294918,87488.74835282695,87594.88184519262,-0.0006989281933757331,-0.0012116403393663971,200.09815985476706,87551.52855618612,87315.21144381387,0.00270300354089849,-0.0007477678792251383,-0.0005317272627491976,0.002598663878523659,0.5909305756775525,18,5,0.000839199585518731
2025-12-27 19:00:00,87427.7,87518.0,87427.6,87501.0,14.60849119,49.08725608324183,66.57565415244729,87489.91517636724,87591.20020420468,0.00012669830128893042,-0.0011563379380726529,192.26257700799758,87548.68424877626,87337.79575122372,0.0024101267134380567,0.000839199585518731,0.00011086202089950882,0.0007294004720364558,0.5743191595205575,19,5,3.4285263680386834e-06
2025-12-27 20:00:00,87501.0,87548.9,87481.8,87501.3,9.03298407,49.09912947104357,66.64391353811348,87490.99944528466,87587.67470600059,0.0001177327357174165,-0.0011037541645035312,183.32239293599713,87548.63395711964,87353.76604288035,0.0022270287897356257,3.4285263680386834e-06,0.0006596362865358492,-6.857017471591452e-06,-0.38166207909387806,20,5,0.0011444706873555617
2025-12-27 21:00:00,87501.3,87601.6,87501.2,87601.5,9.93527937,53.038453368570735,97.9078455790799,87501.5233076385,87588.21687439273,0.0011425708785662671,-0.0009897857251569785,177.3993648691408,87576.17450203406,87345.23549796594,0.0026362448595984925,0.0011444706873555617,0.001239330920017131,0.0023016942578202013,0.09988895065105541,21,5,-0.0008508038896469008
2025-12-27 22:00:00,87601.5,87866.0,87463.2,87527.0,29.63214777,49.943536374159976,48.44890510948951,87503.94965929199,87585.81621265184,0.00026342057470274177,-0.0009347010383632009,193.49941023563096,87580.127362906,87356.51263709398,0.0025548085255066226,-0.0008508038896469008,0.0011362949095953894,0.0005737018439241306,1.9825178202311586,22,5,0.003143795765117982
2025-12-27 23:00:00,87507.7,87913.3,87505.0,87802.6,20.97732433,59.38522775284921,84.29564477230873,87532.39254888323,87594.3175376459,0.0030869423678311337,-0.0007069521231905355,208.84230950451465,87669.11603032498,87303.11396967503,0.004168464950353926,0.003143795765117982,0.003440891089194594,0.005699413850153958,-0.2920754684127981,23,5,-0.00020274803386774622
2025-12-28 00:00:00,87814.4,87874.8,87637.8,87784.8,25.41972449,58.61621615693325,81.77046389558825,87556.43135375148,87601.78743813038,0.0026082452507212132,-0.0005177529557936823,210.853573111335,87725.385110325,87285.094889675,0.0050155632939871166,-0.00020274803386774622,0.003234714528958904,0.005055773190545516,0.21177153435373341,0,6,-0.0007145018534020531
2025-12-28 01:00:00,87784.8,87853.7,87659.4,87722.1,73.41073974,55.87162302937778,72.87558518938931,87572.20932006088,87606.50557781155,0.001711623825673991,-0.0003914807185204744,209.67117503195414,87756.45777042792,87282.23222957208,0.005405998498164559,-0.0007145018534020531,0.0013757419882013352,0.0035481541333945163,1.8879439574130488,1,6,0.00019947373196573445
2025-12-28 02:00:00,87722.1,87786.0,87690.1,87739.6,9.04023328,56.48406327123333,75.35820683785006,87588.15128957889,87611.72496691698,0.0017291004341489504,-0.0002690698915812225,201.54466252967129,87784.10759968877,87290.13240031125,0.005630014262402763,0.00019947373196573445,0.002426019609813918,0.004167569731897183,-0.8768540773186875,2,6,-0.0006122257217717457
2025-12-28 03:00:00,87739.6,87752.9,87676.0,87685.9,5.77234864,54.00711103694768,67.74010497942886,87597.46069057137,87614.63379174378,0.0010096104239941724,-0.00019600722424091682,192.64147234898005,87800.98979264672,87295.09020735329,0.0057694519334742685,-0.0006122257217717457,-0.0013300018770758956,0.0027316461782710385,-0.36148233555318177,3,6,-0.00039238634132092535
2025-12-28 04:00:00,87680.3,87769.6,87590.3,87651.5,56.03399525,52.421240130105964,48.966861598439976,87602.60729146934,87616.07952540088,0.0005581193304896671,-0.00015376440037633495,191.68851003833882,87810.84144443285,87297.36855556717,0.005858118672991138,-0.00039238634132092535,-0.0015196401845290163,0.0028471266357801644,8.707313044417914,4,6,-0.0008286233913070006
2025-12-28 05:00:00,87651.5,87651.5,87551.1,87578.9,5.52084749,49.141579840869674,34.81481481481311,87600.34945418655,87614.62150479693,-0.0002448558061720366,-0.00016289576289042423,185.16790217845707,87812.03748753446,87298.12251246555,0.005868022720871241,-0.0008286233913070006,-0.0016337617224339383,0.0015872574808993628,-0.9014732491344172,5,6,0.0010362423223360677
2025-12-28 06:00:00,87579.0,87722.3,87576.2,87669.7,5.66757108,53.09417438060946,52.30076365772328,87606.95426807355,87616.78144578528,0.0007162186204356691,-0.00011216090741491293,182.37733773713913,87822.71299593653,87309.85700406348,0.005849865938551703,0.0010362423223360677,-0.000796993132063499,0.0032629997566752268,0.026576280229758664,6,6,-0.0002133233562370005
2025-12-28 07:00:00,87669.8,87669.8,87595.9,87651.0,5.19188187,52.19450156718676,48.63912277266411,87611.1490996856,87618.12334987214,0.00045486106190726873,-7.95982602673546e-05,174.62895647020125,87827.32425296701,87328.685747033,0.00568890835169034,-0.0002133233562370005,-0.00039809076652886705,0.0020957245198187664,-0.08393175899965966,7,6,0.0008860775230398141
2025-12-28 08:00:00,87651.0,87892.6,87650.9,87728.7,5.49365095,55.563794617744904,61.99299979411016,87622.34442352506,87622.45968909284,0.0012137951475123736,-1.3154797089859352e-06,179.41974529375915,87839.42336878572,87347.99663121426,0.005601664421921849,0.0008860775230398141,0.0008803730978319756,0.002265221165704357,0.05812325618263747,8,6,-0.0002348424058654633
2025-12-28 09:00:00,87728.7,87831.1,87653.0,87708.1,14.13842808,54.46774252319038,54.41013108198302,87630.51162128458,87625.81813265783,0.0008854036942149416,5.356285084420371e-05,179.32547777277676,87842.5193423638,87375.81065763622,0.005321158304963608,-0.0002348424058654633,0.0014741540832735936,0.001696835245310421,1.5735941741984902,9,6,0.0008501870695615709
2025-12-28 10:00:00,87708.2,87955.9,87708.2,87782.7,33.02209164,57.72031743235224,64.84676273594518,87645.0057525908,87631.97036274968,0.0015710449925450745,0.0001487515319713476,184.21651507472046,87860.97663613115,87388.21336386885,0.005385608693538645,0.0008501870695615709,0.0012880988304989323,0.003847556768630352,1.335626807531209,10,6,0.00011505022068740533
2025-12-28 11:00:00,87782.7,87844.3,87737.8,87792.8,49.69919413,58.156137397362194,66.89669169880409,87659.0813952012,87638.27740734773,0.0015254392661948127,0.00023738471897118366,178.66533542652613,87878.5681548695,87400.77184513053,0.00544231770417361,0.00011505022068740533,0.0016164724074233632,0.004294296745776036,0.5050286539026758,11,6,-0.00023125298781103443
2025-12-28 12:00:00,87792.8,87800.0,87735.4,87772.5,36.08550343,56.88688811024371,59.32579285872776,87669.8831670868,87643.54103843214,0.0011704912702761507,0.0003005598398072451,170.51781146748894,87883.77845578517,87428.45154421484,0.005187580524313762,-0.00023125298781103443,0.0004991418965725686,0.0040859229694567515,-0.27392175946334607,12,6,0.0006560267566172862
2025-12-28 13:00:00,87772.5,87861.1,87755.6,87830.1,53.54004637,59.58235212964322,68.92292490118776,87685.14191307854,87650.85707614069,0.0016531659042664864,0.0003911523296123095,165.87368207695403,87899.74552866226,87446.19447133775,0.005163959250012375,0.0006560267566172862,0.0013900110590553832,0.004920425543074788,0.48369958240596445,13,6,0.0003244374880113226
2025-12-28 14:00:00,87830.1,87998.9,87830.0,87858.6,45.51469155,60.885428311761686,68.6690486824493,87701.66173088059,87659.0038574685,0.0017894560493163295,0.0004866342478799507,166.08984764288545,87905.28039096578,87483.75960903423,0.004797717946012737,0.0003244374880113226,0.0008642614775051438,0.004385954432600441,-0.14989443162859928,14,6,-0.0009531212022350998
2025-12-28 15:00:00,87858.6,87921.6,87748.6,87774.9,5.74904431,55.25153756908221,49.977668602053186,87708.63680413004,87663.54880423444,0.0007554922557732558,0.0005143300780156192,166.5834299541079,87901.79165432599,87514.638345674,0.004410751919421066,-0.0009531212022350998,-0.00020390994541741103,0.0032362229284954146,-0.8736881627840011,15,6,-0.00028372043131234137
2025-12-28 16:00:00,87774.9,87821.9,87694.0,87750.0,6.49054071,53.660756484410456,44.417150513622005,87712.57615611766,87666.93904720564,0.00042666451633717624,0.0005205737694052266,163.82032781452835,87889.88308778145,87551.41691221854,0.0038571643938792688,-0.00028372043131234137,-0.00025637738891873924,0.003497848236451502,0.12897733258208266,16,6,-0.0007467174705488005
2025-12-28 17:00:00,87750.0,87858.3,87683.4,87684.5,20.41142303,49.61408738137787,29.79008485931167,87709.90223648741,87667.62771202112,-0.00028961651808618124,0.00048221362399769753,164.6117329706341,87886.0233481852,87563.5766518148,0.003677351143821354,-0.0007467174705488005,-0.0016591216160848602,0.00218635471202835,2.144795471131095,17,6,-0.0017372767711766161
2025-12-28 18:00:00,87684.5,87684.5,87426.2,87532.3,52.7242971,41.73769414366762,18.52627902916123,87692.98773777433,87662.32074292225,-0.0018323898172431052,0.0003498309717581611,171.30375204416046,87884.99926493422,87565.13073506579,0.0036542913857904864,-0.0017372767711766161,-0.0037208358752729,0.0011968458200767842,1.583077966808471,18,6,-0.0006879827292854609
2025-12-28 19:00:00,87532.4,87608.6,87450.0,87472.1,29.73235467,39.09406953045201,8.014667365114189,87671.95081036726,87654.8611059449,-0.0022795296388410896,0.00019496584908961653,170.3963411838637,87898.49417763253,87518.58582236749,0.0043431946330891895,-0.0006879827292854609,-0.0034556974023232725,-0.00033033649472744296,-0.4360786903691126,19,6,-2.2864694740122873e-05
2025-12-28 20:00:00,87472.2,87568.9,87364.3,87470.1,17.21413582,39.005676639436,16.67191931925691,87652.72692366561,87647.61557237843,-0.002083528146530488,5.831706035357811e-05,172.83945967072995,87905.64258573156,87479.96741426842,0.0048665220625463915,-2.2864694740122873e-05,-0.0031948416657511425,-0.0003566297158355604,-0.4210301871123213,20,6,0.000342915539834579
2025-12-28 21:00:00,87459.3,87525.8,87382.4,87500.1,8.07139123,41.15495324731728,21.399306649858932,87638.19102617365,87641.83064797144,-0.0015756946207664297,-4.1528363463882614e-05,170.73664112282128,87909.87686921276,87453.53313078724,0.005215351050176206,0.000342915539834579,-0.0021052086553677955,-0.001158184863356564,-0.5311184183511339,21,6,0.003722202596125397
2025-12-28 22:00:00,87500.1,87899.5,87431.0,87826.4,29.56528788,58.34705882664308,72.8175228490384,87656.11569034758,87649.06866177649,0.0019426403772437166,8.040049573469075e-05,192.00545247119118,87921.6379156406,87450.4520843594,0.005364968065196923,0.003722202596125397,0.0033542707119343157,0.0034148216224157936,2.662972966805377,22,6,0.0003062391410076973
